zip_code,latitude,longitude,cidade
57274,45.3401991,-97.51710995,Webster
77266,,,
96820,21.3355627,-157.921603,Honolulu
67045,37.82029697924528,-96.29870489056604,Eureka
23058,,,
40588,,,
72203,,,
92821,33.92476793469198,-117.8939952225913,Brea
90670,33.9486195958884,-118.08065167092512,Santa Fe Springs
04281,44.23729771342771,-70.50608396430717,Paris
58107,46.8432702,-96.8565581,Fargo
96763,20.795848983333336,-156.911136875,Maui County
06051,41.66644181990884,-72.7702539352007,New Britain
63110,38.623510202356556,-90.25634204805327,Saint Louis
36121,,,
78502,26.1936248,-98.21181235,McAllen
82007,41.11138391146496,-104.80577283057325,South Greeley
99211,47.6623431,-117.3325008,Spokane Valley
99202,47.65864970451128,-117.3925397556391,Spokane
06473,41.38138831236005,-72.85969632967979,North Haven
46240,39.905226068595525,-86.12794414850246,Indianapolis
84127,,,
97201,45.50852112257664,-122.69274076081193,Southwest Hills
30303,33.753439679405034,-84.39038381167049,Atlanta
36081,31.804917190217395,-85.95988735054347,Troy
21237,39.3400044242146,-76.49560515778198,Baltimore County
19462,40.115855949667406,-75.29250325764967,Plymouth Township
95691,38.5583816754011,-121.54551948566673,West Sacramento
99518,61.163013882978724,-149.88207595531915,Anchorage
66071,38.59146723035714,-94.93533558137756,Miami County
99511,60.55443265,-151.2500548,Kenai
85007,33.46618503706084,-112.0900325232648,Phoenix
99507,61.15702389017857,-149.80974725625,Anchorage
99502,61.147797688292684,-150.01397503756098,Anchorage
43019,40.49415678454546,-82.57841837136364,Middlebury Township
35173,33.63806579028961,-86.58808263679727,Trussville
76903,31.470277462485747,-100.43600644310148,San Angelo
92081,33.17061648783852,-117.24379778280182,Vista
15068,40.57210787935549,-79.73457646374622,New Kensington
80632,40.4249792,-104.7314311,Greeley
55313,45.1769514486467,-93.87682065175026,Buffalo
99220,,,
58108,,,
300056959,,,
079202605,,,
300223112,,,
600431246,,,
300040835,,,
088227182,,,
752195567,,,
782305610,,,
752254505,,,
27702,35.9693821,-78.8392869,Durham
80011,39.737719178264264,-104.81471317213101,Aurora
92198,,,
60120,42.03789907971164,-88.26498066858908,Elgin
02864,41.95507163333333,-71.42916871777777,Cumberland
93116,,,
73140,,,
92110,32.77008945487502,-117.19864497504294,San Diego
64114,38.97177987102616,-94.59457666981892,Kansas City
95050,37.34483395102587,-121.95333083586085,Santa Clara
97477,44.063136027323786,-123.01647514551065,Springfield
14127,42.76378098920387,-78.75033080318136,Village of Orchard Park
39851,31.606482064999998,-85.04734803,Fort Gaines
92023,,,
29201,33.999688019711535,-81.03526690192307,Columbia
99707,64.84281725,-147.7491027,Fairbanks
57532,44.366497214285715,-100.37773607142857,Fort Pierre
62249,38.75130485515789,-89.66973932652633,Madison County
64502,39.7667069,-94.85284,Saint Joseph
90806,33.79976182909091,-118.1892743719192,Long Beach
97210,45.53321823675675,-122.70861540294294,Northwest District
50669,42.32127575267175,-92.60038521221374,Reinbeck
87125,35.09724,-107.1107,Eastern Navajo Agency / Tʼiistsʼóóz Ńdeeshgizh Bił Hahoodzo biyiʼdi
04032,43.856173766099694,-70.10209691960785,Freeport
58718,48.371950375,-101.503958125,Ward County
97383,44.80085936304348,-122.78829246304348,Stayton
63139,38.61132385590829,-90.290683240388,Saint Louis
31201,32.83510373098859,-83.63691802395437,Macon
97290,,,
36689,,,
72045,35.12330700444444,-92.06371314666667,White County
32513,,,
27622,,,
27455,36.1554299987988,-79.81272183993994,Greensboro
68138,41.17244333552632,-96.13704345756578,Chalco
42001,37.060386766573814,-88.67381579972144,Paducah
36109,32.38593508289474,-86.24220527061404,Montgomery
19603,40.23078265,-75.803074125,Union Township
29662,34.77021351617574,-82.31460039006491,Mauldin
90039,34.11457217307692,-118.26333790192308,Los Angeles
63130,38.65806931591683,-90.31556257730061,University City
80305,39.981979607338396,-105.25309489558316,Boulder
29440,33.40249982282282,-79.31337282147148,Georgetown County
80306,,,
80302,40.0151306441966,-105.27825793140545,Boulder
80303,40.00177169844541,-105.22122990659797,Boulder
01887,42.55854177749012,-71.1724859930372,Wilmington
02159,42.3320837,-71.1884491,Newton
01915,42.56040308993711,-70.87911234842768,Beverly
01945,42.49984306363636,-70.86147643030303,Marblehead
01940,42.51897315564516,-71.0343394701613,Lynnfield
02476,42.420771768904594,-71.17266655795054,Arlington
01902,42.46869487704918,-70.94917894918032,Lynn
01906,42.467866060958904,-71.01229351575343,Saugus
01907,42.47863236235295,-70.91412544352941,Swampscott
01568,42.1641225,-71.60804008571428,Upton
01803,42.516049705894574,-71.1986263687354,Burlington
01904,42.47270000613027,-70.96356369386973,Lynn
01944,42.57540621875,-70.77790466875,Manchester-by-the-Sea
01938,42.724850455251136,-70.83145912237443,Ipswich
01929,42.63053101764706,-70.78792948823529,Essex
01908,42.42848384347826,-70.93243503478261,Nahant
01921,42.690732288235296,-71.02357540588235,Boxford
02539,41.37954790670996,-70.52207966493506,Edgartown
01923,42.5666859430303,-70.94714628727273,Danvers
02135,42.35001525448533,-71.15393080099214,Brighton
01985,42.798128831999996,-70.98606238400001,West Newbury
01890,42.4564523962963,-71.14136951388889,Winchester
01810,42.65035823604651,-71.14599429147286,Andover
01930,42.61974142555556,-70.66945724222222,Gloucester
01970,42.51640777,-70.89479506242424,Salem
01341,42.50725665,-72.7011371,Conway
46805,41.09883011068434,-85.11862453648313,Fort Wayne
49036,41.899482507569715,-85.00659692290837,Coldwater Township
19803,39.79689054605757,-75.5351510086358,New Castle County
20902,39.041578989830505,-77.04007929669937,Montgomery County
03777,43.90410198,-72.1290323,Orford
03106,43.058693432009925,-71.44658210694789,Hooksett
03458,42.880895210878656,-71.94877287071131,Peterborough
03755,43.70521120693877,-72.27982657014577,Hanover
03442,43.004534619607846,-71.91922995882352,Bennington
03833,42.97694140118652,-70.94543079416232,Exeter
03431,42.93737959904458,-72.28895410573249,Keene
03302,43.19234433333333,-71.57290391666666,Concord
03768,43.79177943185841,-72.13947852389381,Lyme
03033,42.7432753583815,-71.66383639884393,Brookline
03229,43.211442128873244,-71.70514517183099,Hopkinton
39886,31.757842189959014,-84.61397092459016,Shellman
31079,31.917173094285715,-83.43860023428572,Wilcox County
39897,30.89391974765625,-84.32367475859375,Grady County
31643,30.792488900793654,-83.56186771031746,Quitman
39819,30.85774823541667,-84.58341311076389,Decatur County
60554,41.77590388838384,-88.44635472095959,Sugar Grove
60439,41.67130400084034,-87.98267263512605,Lemont
60545,41.66505332916667,-88.52610889188126,Plano
60540,41.76722225690021,-88.16197173087049,Naperville
60124,42.03449236363636,-88.37162109318182,Elgin
60181,41.876520177489176,-87.97966547142858,Villa Park
60563,41.79110944805897,-88.17016555348894,Naperville
94359,,,
44001,41.39857665532407,-82.22382285046297,Amherst
44312,41.022407493352816,-81.43781743382031,Lakemore
44303,41.094521531742245,-81.5335745601432,Akron
44236,41.243484827221835,-81.42708642974107,Hudson
46635,41.71740806028369,-86.21425266950355,Saint Joseph County
44035,41.376847425659825,-82.09766706392962,Elyria
44201,41.02317124449761,-81.17303672822966,Atwater Township
74820,34.7756786536862,-96.66793511020794,Ada
44308,41.08199964010695,-81.51765181229946,Akron
44141,41.313953425093636,-81.6201934494382,Brecksville
44125,41.40949177112971,-81.6092041414226,Garfield Heights
44319,40.99155093100996,-81.53183200583214,Portage Lakes
44145,41.45109838327645,-81.92108669192264,Westlake
44133,41.33369099178082,-81.74393003150685,North Royalton
44089,41.40571303510204,-82.36445756285714,Vermilion Township
44321,41.107179525373134,-81.64852987238807,Copley Township
45873,41.1007329037037,-84.40354935185185,Paulding County
44202,41.32270418613139,-81.36052732846716,Aurora
44106,41.50452791028632,-81.60785483329798,Cleveland
44116,41.47069386151832,-81.84972818403142,Rocky River
30041,34.18002202134996,-84.11224379787234,Forsyth County
30740,34.7730556875,-85.05157966458334,Whitfield County
30506,34.345847838554214,-83.90562991831325,Hall County
30325,,,
30501,34.307161112,-83.8217447575,Gainesville
30710,34.94489611,-84.93134326928572,Whitfield County
30363,33.790899682608696,-84.39878216956521,Atlanta
30503,34.3398958,-83.905028,Hall County
30504,34.26379705898123,-83.88245289731903,Hall County
30734,34.516621450925925,-84.70208135555556,Gordon County
30052,33.80909950328317,-83.90676947332422,Walton County
30028,34.284105483333335,-84.13690306383928,Forsyth County
30720,34.763250189755354,-84.98565303486238,Dalton
30336,33.75011297090164,-84.55169061980874,Fulton County
30330,33.706919166666665,-84.43052309166666,Fort McPherson
22824,38.83819999279279,-78.58882952342343,Shenandoah County
30705,34.75727412196132,-84.78389011187845,Murray County
30542,34.17575628286938,-83.90114245139186,Hall County
30701,34.49508993037433,-84.93037334106953,Calhoun
76904,31.40420101350365,-100.4830632939781,San Angelo
30566,34.23510258901099,-83.88953102307693,Hall County
30143,34.45383813101519,-84.42113978153476,Pickens County
30722,34.7710738,-84.9950299,Dalton
30719,34.789277,-84.927521,Dalton
30534,34.401948282860516,-84.0963182995272,Dawson County
30703,34.4874358,-85.0326063,Gordon County
31126,,,
45255,39.06000990512273,-84.3130869420491,Union Township
30507,34.252871929793514,-83.77701122448377,Hall County
12545,41.78057932662602,-73.68401239760163,Village of Millbrook
85249,33.22322917988804,-111.79810233724416,Chandler
62460,38.5910877,-87.66240613333333,Lawrence County
60462,41.62301698824164,-87.83470804617043,Orland Park
28590,35.57998710117994,-77.46983102654868,Pitt County
06897,41.20415134420168,-73.43686666438656,Wilton
06906,41.07046748081012,-73.52347908,Stamford
06903,41.135054903728545,-73.56780056218189,Stamford
06878,41.03758272758485,-73.58150075142068,Greenwich
06854,41.094743751037505,-73.42998569311652,Norwalk
10185,,,
06905,41.086180289358374,-73.54439720612285,Stamford
10009,40.725896724333836,-73.98085967119155,Manhattan
10003,40.731341177150114,-73.98874580279276,Manhattan
06855,41.101854390753914,-73.39992488918918,Norwalk
06807,41.05181326433599,-73.59345208179258,Greenwich
06776,41.57952803326614,-73.41354323190104,New Milford
06103,41.76720010076923,-72.67516101252748,Hartford
90025,34.04433491584821,-118.45104511272321,Los Angeles
91401,34.175880912765955,-118.438049393617,Los Angeles
93003,34.28044605660819,-119.23290909216375,San Buenaventura (Ventura)
91405,34.23723616701031,-118.49469392680412,North Hills West Neighborhood Council District
90631,33.93126583155602,-117.95112697875025,La Habra
90017,34.04977179651163,-118.26263717790697,Los Angeles
90734,,,
91344,34.27532577564102,-118.49142946538463,Granada Hills North Neighborhood Council District
91316,34.168082607575755,-118.5116937560606,Los Angeles
85308,33.65975459895544,-112.18053681694909,Glendale
91326,34.29919477953587,-118.55075016814347,Unincorporated Chatsworth
93065,34.27074999297659,-118.77385981638797,Simi Valley
90023,34.02419347493976,-118.20132325349398,Los Angeles
91342,34.30378524330357,-118.4543056825893,Sylmar Neighborhood Council District
90854,,,
90505,33.81172719740491,-118.35366530181244,Torrance
91436,34.15655401428571,-118.48896695238095,Los Angeles
30096,33.97499062410179,-84.14417514610778,Gwinnett County
91504,34.194086109016396,-118.32811387049182,Burbank
91206,34.153309658208954,-118.23450239701492,Glendale
90268,,,
90042,34.11049303850932,-118.19335230807455,Los Angeles
91328,34.2199849,-118.5338793,Los Angeles
94561,37.99248560744681,-121.70750812234041,Oakley
94520,37.97878937908163,-122.04139606377552,Concord
94107,37.78285299512894,-122.40272503381088,San Francisco
95353,,,
95864,38.58611589444444,-121.37753311666667,Sacramento County
92506,33.95383367942857,-117.39253105714285,Magnolia Center
95033,37.140618795,-121.94825499833334,Santa Clara County
94596,37.90047574957627,-122.05997850974576,Walnut Creek
94903,38.00153145257732,-122.53572923969074,San Rafael
87501,35.68863283088058,-105.94145837285888,Santa Fe
94538,37.518657185885885,-121.96791224984985,Fremont
94801,37.92680872911738,-122.38175768967243,Richmond
95212,38.02543840701754,-121.27100177719298,Stockton
92211,33.78427459489051,-116.37267042664234,Palm Desert
94523,37.95955023832599,-122.06705690792951,Pleasant Hill
10518,41.26979280900563,-73.61077800562852,Town of Lewisboro
19118,40.071417815,-75.202219765,Philadelphia
11234,40.61888500143231,-73.92372534524387,Brooklyn
10007,40.71407423592677,-74.00832650183067,Manhattan
78759,30.3972439502652,-97.7557594625051,Austin
49286,42.0052899815864,-83.9461923368272,Tecumseh
10039,40.82412635544267,-73.93938465791001,Manhattan
60067,42.10551686224299,-88.05854285009346,Palatine Township
32405,30.19369592131582,-85.67726343881223,Bay County
28804,35.63319144906054,-82.56225464008351,Asheville
02030,42.2457566875,-71.2785624,Dover
38104,35.131524937247804,-90.00161656249354,Memphis
07024,40.85076003130016,-73.97491877319422,Fort Lee
95422,38.95514951813187,-122.62230924175824,Clearlake
95467,38.79418883333333,-122.5541762,Lake County
94559,38.273794454580155,-122.29041536183207,Napa County
94573,38.47389875,-122.40393914285714,Napa County
95451,38.977690446666664,-122.81319076333334,Lake County
95694,38.536294915384616,-121.96694695384615,Yolo County
95616,38.54834266772069,-121.7435793118577,Davis
95525,40.882767125,-123.9925285,Blue Lake
95565,40.4815566,-124.0847197,Humboldt County
95457,38.91349085714286,-122.60634041428571,Lake County
95679,38.896375577419356,-122.24917897419355,Yolo County
92220,33.92515432380952,-116.89349869642857,Banning
95476,38.289977614971754,-122.46409165819209,Sonoma
95501,40.795560138139535,-124.15754543627907,Eureka
95688,38.36522097638889,-121.9827641671875,Vacaville
95502,40.7980933,-124.1647825,Eureka
95461,38.6452919,-122.5119708142857,Napa County
94574,38.50469301111111,-122.46048499333334,St. Helena
95521,40.871477281,-124.088446526,Arcata
95531,41.79632186289593,-124.16751254660633,Del Norte County
98584,47.24148412147888,-123.17735589542254,Mason County
95453,39.05049295384616,-122.91602570769231,Lakeport
95367,37.73504078333333,-120.94795938142076,Riverbank
95567,41.945720064285716,-124.17503747857144,Del Norte County
95536,40.35930186307692,-124.28264185538461,Humboldt County
98502,47.07024067551109,-122.95095258157617,Thurston County
95519,40.94314476363636,-124.10257955227273,Humboldt County
95548,41.37430572352941,-123.97882384705882,Humboldt County
23452,36.83877105088071,-76.09371964909921,Virginia Beach
32963,27.664329019854016,-80.36523693635037,Vero Beach
99509,,,
77064,29.912663103878117,-95.55237764570637,Harris County
91765,34.00741604518248,-117.8126289260584,Diamond Bar
92260,33.727908310891095,-116.38828943069308,Palm Desert
60189,41.84400915272727,-88.10971426454546,DuPage County
20859,,,
40291,38.14491114905609,-85.58883666919456,Louisville
60505,41.76085416591337,-88.29892929981168,Aurora
02482,42.298098032727275,-71.29614968909091,Wellesley
29910,32.24842804569343,-80.89689786569343,Bluffton
19067,40.2237662933908,-74.8214088091954,Lower Makefield Township
68008,41.53007246666667,-96.16758207631578,Washington County
60089,42.16748933748663,-87.97012047336898,Buffalo Grove
60090,42.13670213495475,-87.9322713178733,Wheeling
60148,41.86178200204573,-88.01140145288808,Lombard
27358,36.211333663109045,-79.89636395220418,Summerfield
98403,47.264592309523806,-122.45508359285715,Tacoma
98332,47.356377299552236,-122.58718417373134,Pierce County
76714,,,
76638,31.55660379735099,-97.42140075562914,McLennan County
76701,31.55325149634146,-97.13733766219512,Waco
76655,31.39374787297297,-97.18994453986487,McLennan County
76503,,,
77805,,,
76634,31.780531979847908,-97.5795274121673,Clifton
07738,40.335988159322035,-74.11839858474576,Middletown Township
08534,40.325176234585435,-74.79445005194687,Pennington
07474,,,
02090,42.2134862942029,-71.1837245115942,Westwood
08824,40.42196597723577,-74.55617096666666,South Brunswick
08520,40.257393343243244,-74.53266070485257,East Windsor Township
19128,40.050420758843536,-75.23474721938776,Philadelphia
08867,40.58294373831169,-74.96324212922079,Alexandria Township
08558,40.4139774520416,-74.69075085219568,Montgomery Township
07712,40.21685657631103,-74.04148746998192,Neptune Township
08801,40.62519854715026,-74.89296992279793,Clinton Township
08536,40.32891503507626,-74.57773606710239,Plainsboro Township
19107,39.95191361960461,-75.15883020098848,Center City
08075,40.03491689846626,-74.94875473604294,Riverside Township
58072,46.925783589999995,-98.00331867,Valley City
58701,48.211386422516554,-101.29299978410596,Minot
58554,46.83574612545455,-100.90245768363637,Mandan
56536,46.91086065,-96.50520595,Clay County
58793,48.94495701666667,-101.02364435,Bottineau County
58504,46.79012356333333,-100.78613868438094,Bismarck
56763,48.890840858974364,-95.31914597051282,Roseau County
58746,48.80605496875,-102.1304973875,Ward County
58006,47.09949531,-97.30032621000001,Arthur Township
11691,40.601546616877386,-73.75766902968245,Queens
10031,40.82532110151515,-73.94835972773186,Manhattan
06511,41.31911308783727,-72.92975629244928,New Haven
07885,40.91504540898876,-74.58441955168539,Rockaway Township
71653,33.336958370192306,-91.27854814615384,Chicot County
71913,34.46913917324643,-93.09461083116078,Hot Springs
71857,33.803125633980585,-93.37733126504854,Prescott
37312,35.21085373703242,-84.85864396159602,Cleveland
71922,34.03293246666667,-93.4402083,Pike County
37311,35.154379237568456,-84.88418052661555,Cleveland
71602,34.26400809983553,-92.09742075427631,White Hall
79901,31.757241806122448,-106.48304714693877,El Paso
77478,29.62638524151786,-95.62330952535714,Sugar Land
07032,40.76066432841226,-74.14397056434541,Kearny
60201,42.056532371290615,-87.70067095195655,Evanston
14075,42.73537815144035,-78.84018368600294,Town of Hamburg
23117,37.97500261472995,-77.89100319279869,Louisa County
07922,40.67874185382932,-74.43165539277899,Berkeley Heights
21754,39.34902729114583,-77.30158740208334,Frederick County
02370,42.13393013823529,-70.90841973235294,Rockland
44057,41.79526255354167,-81.06404126125,Lake County
07446,41.060208095584414,-74.13907754077923,Ramsey
63005,38.64608943630691,-90.61838645703111,Chesterfield
80104,39.37146255208333,-104.84693659513889,Castle Rock
47725,38.085116486043425,-87.51260887487815,Vanderburgh County
85331,33.77848594103226,-111.96851118701329,Phoenix
47842,39.66832059394904,-87.44515752197452,Vermillion County
43537,41.57666373495049,-83.68510504980198,Maumee
04429,44.722189990071286,-68.633976000611,Holden
66409,38.9422179707011,-95.59525585291513,Shawnee County
80209,39.70726763904177,-104.96942142887666,Denver
66720,37.67121088571429,-95.45962144935065,Chanute
43551,41.54766500211454,-83.5958290830837,Wood County
85248,33.227625403302795,-111.86631225405013,Maricopa County
43560,41.711996002474955,-83.72593477972893,Sylvania
51238,43.052216524390246,-95.88043322195122,Sioux County
63146,38.68945409713542,-90.44870449401041,Maryland Heights
625265666,,,
623051020,,,
618216465,,,
08033,39.89387117148997,-75.03932408524356,Haddonfield
10567,41.29656955299001,-73.88642825384831,Town of Cortlandt
06423,41.471697388031224,-72.40515596027754,East Haddam
19066,40.00056888444445,-75.24486584488889,Lower Merion Township
32309,30.5300988575,-84.18820314,Tallahassee
07649,40.95162638698225,-74.03470328106509,Oradell
34228,27.38992904,-82.63953803619047,Longboat Key
80906,38.790355556932454,-104.82480209705435,Colorado Springs
21202,39.29939431058464,-76.60685761161635,Baltimore
13204,43.04605840907867,-76.17574009061833,City of Syracuse
57301,43.70542856405694,-98.02302402135231,Mitchell
23963,37.19367523793104,-78.83916238793104,Campbell County
06477,41.279525981153434,-73.02729638163852,Orange
74136,36.06215827716837,-95.94074956989796,Tulsa
02493,42.36005551230769,-71.29621767076922,Weston
98498,47.16772560925926,-122.54676696481481,Lakewood
94402,37.55237382685185,-122.31389679907407,San Mateo
95128,37.315741323717724,-121.9375667561704,Santa Clara County
02199,42.347149210000005,-71.08188001166667,Boston
33921,26.75497911827957,-82.26368828064516,Lee County
87111,35.132515574063405,-106.51097246570605,Albuquerque
18902,40.33906197157895,-75.11825368526316,Buckingham Township
92201,33.696350135686274,-116.22243232235293,Indio
95971,39.93816017142857,-120.93694239285715,Plumas County
65255,39.10601022446808,-92.23614851276595,Boone County
66211,38.92363410638978,-94.63485742268371,Leawood
80634,40.40982391093117,-104.75393534574899,Greeley
48226,42.332583113780025,-83.04897600429835,Detroit
48104,42.266086602296454,-83.72899319269311,Ann Arbor
48085,42.59674914148021,-83.11916513149743,Troy
48375,42.46267298858696,-83.46077968007246,Novi
48045,42.57607319939271,-82.83620331902834,Harrison Township
40245,38.26843344126878,-85.48731246933768,Louisville
98144,47.585322481781134,-122.30223936169757,Seattle
98011,47.75803609567902,-122.19852553547413,Bothell
98053,47.689501207078,-122.03271524784138,Redmond Ridge
98119,47.63936368289892,-122.36677417236173,Seattle
98077,47.756419953125,-122.069888375,King County
98110,47.6383633083682,-122.52511709665272,Bainbridge Island
537042217,,,
320921054,,,
773822080,,,
336026760,,,
727155400,,,
220662638,,,
553111378,,,
729080935,,,
530664658,,,
334145703,,,
98033,47.67804473436414,-122.19150923491706,Kirkland
90402,34.03499259090909,-118.50173418181818,Santa Monica
98122,47.6108133086684,-122.30366382959362,Seattle
60012,42.26533956069364,-88.31120686473989,McHenry County
60303,,,
55344,44.86159207402235,-93.43314942849162,Eden Prairie
329057721,,,
070543818,,,
222024802,,,
221926638,,,
631211126,,,
217047354,,,
223101154,,,
060922126,,,
358051957,,,
31088,32.59060904554974,-83.65907599319372,Warner Robins
11704,40.71571169312229,-73.35686714354951,West Babylon
13503,43.1022012,-75.2289486,City of Utica
97116,45.52865090519862,-123.11613267893897,Forest Grove
36111,32.337789492,-86.26923535257143,Montgomery
33336,26.130728,-80.260003,Plantation
02896,41.98785937352941,-71.5427166117647,North Smithfield
02852,41.59042309126506,-71.45787337560242,North Kingstown
02766,41.96131991132075,-71.1793061226415,Norton
222071528,,,
220411235,,,
221806819,,,
606405980,,,
600442327,,,
600106975,,,
16505,42.1012369902042,-80.15153115735424,Millcreek Township
61525,40.83135891585366,-89.64602691560975,Peoria County
61615,40.77230647464009,-89.63524334130676,Peoria
16507,42.1347851065698,-80.07831507308907,Erie
08831,40.30048410255727,-74.45697064970699,Monroe Township
44280,41.23591465,-81.90796693958333,Liverpool Township
45401,39.757861,-84.178117,Dayton
02893,41.68336138181818,-71.52146703863636,West Warwick
05403,44.45441740604027,-73.16942335167785,South Burlington
62656,40.14605530827887,-89.36921764618737,Lincoln
94044,37.59964735352324,-122.47864786746626,Pacifica
61523,40.89295218278146,-89.51918708741722,Chillicothe
94403,37.5402953868,-122.2968981544,San Mateo
80919,38.919595531456956,-104.83791216258278,Colorado Springs
658990001,,,
600684145,,,
606111476,,,
13440,43.22273897619105,-75.45125027880896,City of Rome
02806,41.745550068098154,-71.3288525018405,Barrington
22193,38.637429766584795,-77.34455177590569,Dale City
53589,42.92580237732657,-89.22434377749576,Stoughton
61701,40.4797145265745,-88.98931417173578,Bloomington
08738,40.01739041538461,-74.05799002564102,Brick Township
75067,33.020583055683126,-97.00921808323766,Lewisville
01748,42.22755298148148,-71.5237161574074,Hopkinton
02703,41.93523506225166,-71.30329002980132,Attleboro
83201,42.87787517953668,-112.43011141351352,Pocatello
48734,43.33611601704036,-83.74324840941705,City of Frankenmuth
49920,46.10892502647059,-88.34395442720589,Crystal Falls Township
19962,39.08241310959302,-75.49154743488373,Kent County
83805,48.74078667215162,-116.30590518272018,Boundary County
97232,45.52911603735736,-122.637262018018,Kerns
15222,40.4436674168932,-79.99669238058253,Pittsburgh
35640,34.44710769135399,-86.93749674681892,Hartselle
72761,36.181458895418956,-94.52141617859063,Siloam Springs
32750,28.70676625603448,-81.34727575,Longwood
83402,43.49542040883721,-112.05391907767441,Bonneville County
32084,29.897942712946428,-81.32677739397322,Saint Augustine
30741,34.957650091522765,-85.27877643453688,Walker County
83333,43.51210337332432,-114.30089732178378,Hailey
29536,34.40785126686047,-79.35722468527132,Dillon County
72034,35.074187253338835,-92.47189419521847,Conway
83651,43.60284406163982,-116.61337305344071,Canyon County
46992,40.79808005277778,-85.82885907487923,Wabash
30736,34.91586757465146,-85.14640917528517,Catoosa County
50536,43.10587109827586,-94.6798404637931,Emmetsburg
44805,40.862558470642206,-82.31336951302752,Ashland
73703,36.40026368048246,-97.91708645789474,Enid
17402,39.95144447166223,-76.67397199363509,York Township
36202,33.663654,-85.831322,Anniston
06385,41.348966984778166,-72.14455071641856,Waterford
32159,28.927785280656302,-81.9223977670121,Lady Lake
32303,30.47042221332786,-84.30012836048166,Tallahassee
32960,27.635681239672618,-80.41205072913691,Vero Beach
48230,42.38375268791946,-82.92536150939597,Grosse Pointe Park
56065,43.929039941489364,-93.9547926212766,Mapleton
63301,38.81725678788043,-90.49891937220109,Saint Charles
08690,40.22169126200873,-74.65942481123462,Hamilton Township
58274,47.500101,-97.377412,Portland
72450,36.063022693367344,-90.51243898306123,Paragould
71923,34.12404672209106,-93.07383220708263,Arkadelphia
72903,35.35811893365922,-94.36632801759777,Fort Smith
72211,34.75356246708633,-92.40991618183453,Little Rock
68023,41.45299373728813,-96.03002695932203,Fort Calhoun
55439,44.87590737014926,-93.36706749141791,Edina
68632,41.24509249032258,-97.11082834193547,Butler County
02860,41.86916477142857,-71.39308518928571,Pawtucket
33903,26.678225883308492,-81.90256547421758,Lee County
19977,39.29663421107595,-75.61363483101266,Smyrna
04092,43.686182431168646,-70.35637240850312,Westbrook
59771,,,
29401,32.78012668008299,-79.9348175506224,Charleston
29938,32.143402,-80.778702,Hilton Head Island
46740,40.597619095901635,-84.97094538360655,Adams County
48451,42.80670279444444,-83.79424416111112,Genesee County
49686,44.75121080032787,-85.56151123918032,Michigan
60435,41.54380329716981,-88.13525436226416,Joliet
69021,40.0502016,-101.536797525,Benkelman
33912,26.51961902631579,-81.8303354616891,Lee County
56288,45.23894826414141,-94.94587785757577,Spicer
04578,43.989923363050444,-69.68510638058447,Wiscasset
07071,40.80987045884774,-74.121778172428,Lyndhurst
29526,33.84732474218437,-79.0178638732465,Horry County
29924,32.868281303174605,-81.1095801047619,Hampton
29210,34.045702993510325,-81.11039817684366,Richland County
35202,33.521143,-86.7969256,Birmingham
06793,41.632216747935104,-73.2928187480826,Washington
30340,33.895639230617284,-84.25288655728394,DeKalb County
60467,41.59930639195804,-87.85190994195804,Orland Park
49849,46.472619577179486,-87.68583041615385,Ishpeming
48134,42.1543987245614,-83.28770164634503,Brownstown Charter Township
59263,48.78923348,-105.4208254,Scobey
69129,41.09430418333333,-102.43948401666667,Deuel County
58801,48.16695653835617,-103.63661753287671,Williston
37763,35.84582367205543,-84.50630161986143,Roane County
68505,40.82673820249111,-96.6284110541637,Lincoln
68601,41.43960208752834,-97.355230830839,Columbus
69341,41.798136868421054,-103.67093086842105,Scotts Bluff County
68137,41.204349013785745,-96.12663815838668,Millard
32114,29.202871006686568,-81.03875508532197,Daytona Beach
68351,40.644243013461534,-97.45212642115385,Exeter
34238,27.24023201895044,-82.47843425043732,Sarasota County
03773,43.368005226339285,-72.17577167053572,Newport
13624,44.23261545839329,-76.08762631241007,Village of Clayton
73036,35.52396393386667,-97.952005696,El Reno
72360,34.759817404375,-90.7926793178125,Lee County
32256,30.20622513759629,-81.53353230390397,Jacksonville
83713,43.637678940282285,-116.33342068364405,Boise
55426,44.953572757740424,-93.37828222935676,Saint Louis Park
11580,40.67445565287154,-73.70487152076467,Village of Valley Stream
27858,35.580391150960736,-77.34150149573935,Greenville
28352,34.76073811369863,-79.47500904363993,Laurinburg
27949,36.12267960832279,-75.73069925833545,Southern Shores
38261,36.427093909433964,-89.0702929018868,Union City
59019,45.60974001153846,-109.27012263461538,Stillwater County
83440,43.84162820522193,-111.74162485143604,Madison County
07932,40.778991547474746,-74.3878448,Florham Park
57501,44.372192102,-100.335370896,Pierre
84124,40.685707204705885,-111.83724374,Holladay
03909,43.15910539372851,-70.64295975249556,York
68508,40.81190821138561,-96.70789515617615,Lincoln
55045,45.38744346055046,-92.83840837477064,Lindström
55113,45.00796124539263,-93.16254578393429,Roseville
33765,27.980427664162754,-82.7423232753521,Pinellas County
72560,35.85624229274448,-92.10738214416403,Mountain View
83330,42.93459028,-114.71369984,Gooding
55901,44.05731906965699,-92.49643077736607,Rochester
83221,43.202929869696966,-112.36810288181817,Bingham County
83702,43.628043895534816,-116.20704693010454,Boise
64836,37.16130096169666,-94.3126040159383,Carthage
10950,41.32660267564417,-74.18854508874286,Village of Monroe
